TALLY_ENTRY_ID,RECON_INST,TRANS_PRODUCT_CODE,TRANS_EVENT_CODE,DIRECTION,IS_AUTO_OPEN,EXT_PROPERTY,ACCOUNT_TYPE,OPERATOR,MEMO,GMT_CREATE,GMT_MODIFIED
"2016091300001145","ALISMPLCQ","340010010023","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001146","ALISMPLCQ","340010010023","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001147","ALISMPLCQ","340010010023","01009","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001148","ALISMPLCQ","340010010023","01009","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001149","ALILOANCQ","340010010023","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001150","ALILOANCQ","340010010023","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001151","ALILOANCQ","340010010023","01009","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001152","ALILOANCQ","340010010023","01009","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001153","SPV","340010010024","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001154","SPV","340010010024","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001155","SPV","340010010024","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001156","SPV","340010010024","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001157","ALISRBFSH","340010010024","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001158","ALISRBFSH","340010010024","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001159","ALISRBFSH","340010010024","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001160","ALISRBFSH","340010010024","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001161","ALISMPLCQ","340010010024","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001162","ALISMPLCQ","340010010024","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001163","ALISMPLCQ","340010010024","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001164","ALISMPLCQ","340010010024","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001165","ALILOANCQ","340010010024","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001166","ALILOANCQ","340010010024","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001167","ALILOANCQ","340010010024","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001168","ALILOANCQ","340010010024","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001169","SPV","340010010023","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001170","SPV","340010010023","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001171","SPV","340010010023","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001172","SPV","340010010023","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001173","ALISRBFSH","340010010023","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001174","ALISRBFSH","340010010023","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001175","ALISRBFSH","340010010023","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001176","ALISRBFSH","340010010023","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001177","ALISMPLCQ","340010010023","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001178","ALISMPLCQ","340010010023","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001179","ALISMPLCQ","340010010023","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001180","ALISMPLCQ","340010010023","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001181","ALILOANCQ","340010010023","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001182","ALILOANCQ","340010010023","03005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001183","ALILOANCQ","340010010023","03004","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001184","ALILOANCQ","340010010023","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001185","SPV","100060020001","01010","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001186","SPV","100060020001","01010","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001187","SPV","100060020001","01001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001188","SPV","100060020001","01001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001189","ALISMPLCQ","100060020001","01010","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001190","ALISMPLCQ","100060020001","01010","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001191","ALISMPLCQ","100060020001","01001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001192","ALISMPLCQ","100060020001","01001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001193","ALILOANCQ","100060020001","01010","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001194","ALILOANCQ","100060020001","01010","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001195","ALILOANCQ","100060020001","01001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001196","ALILOANCQ","100060020001","01001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001197","SPV","340010010022","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001198","SPV","340010010022","01009","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001199","ALISRBFSH","340010010022","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001200","ALISRBFSH","340010010022","01009","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001201","ALISMPLCQ","340010010022","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001202","ALISMPLCQ","340010010022","01009","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001203","ALILOANCQ","340010010022","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001204","ALILOANCQ","340010010022","01009","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001205","SPV","100060020001","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001206","SPV","100060020001","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001207","ALISRBFSH","100060020001","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001208","ALISRBFSH","100060020001","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001209","ALISMPLCQ","100060020001","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001210","ALISMPLCQ","100060020001","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001211","ALILOANCQ","100060020001","03004","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001212","ALILOANCQ","100060020001","03005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001213","SPV","150000000000","08005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-18 23:12:05"
"2016091300001214","SPV","150000000000","08005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-18 23:12:05"
"2016091300001215","SPV","150000000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-18 23:12:05"
"2016091300001216","SPV","150000000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-18 23:12:05"
"2016091300001217","ALISRBFSH","150000000000","08005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001218","ALISRBFSH","150000000000","08005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001219","ALISRBFSH","150000000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001220","ALISRBFSH","150000000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001221","ALISMPLCQ","150000000000","08005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001222","ALISMPLCQ","150000000000","08005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001223","ALISMPLCQ","150000000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001224","ALISMPLCQ","150000000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001225","ALILOANCQ","150000000000","08005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001226","ALILOANCQ","150000000000","08005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001227","ALILOANCQ","150000000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001228","ALILOANCQ","150000000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001229","SPV","120010000000","08006","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001230","ALISRBFSH","120010000000","08006","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001231","ALISMPLCQ","120010000000","08006","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001232","ALILOANCQ","120010000000","08006","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001233","SPV","120010000000","08003","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001234","ALISRBFSH","120010000000","08003","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001235","ALISMPLCQ","120010000000","08003","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001236","ALILOANCQ","120010000000","08003","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001237","ALISRBFSH","120030000000","08005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001238","ALISRBFSH","120030000000","08005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001239","ALISMPLCQ","120030000000","08005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001240","ALISMPLCQ","120030000000","08005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001241","ALILOANCQ","120030000000","08005","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001242","ALILOANCQ","120030000000","08005","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001243","SPV","120030000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001244","SPV","120030000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001245","ALISRBFSH","120030000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001246","ALISRBFSH","120030000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001247","ALISMPLCQ","120030000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001248","ALISMPLCQ","120030000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001249","ALILOANCQ","120030000000","13001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001250","ALILOANCQ","120030000000","13001","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:24","2016-09-13 17:11:24"
"2016091300001251","ALISRBFSH","030020000000","16004","C","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001252","ALISMPLCQ","030020000000","16004","C","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001253","ALILOANCQ","030020000000","16004","C","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001254","ALISRBFSH","030020000000","16003","D","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001255","ALISMPLCQ","030020000000","16003","D","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001256","ALILOANCQ","030020000000","16003","D","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001257","SPV","030020000000","16004","C","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001258","SPV","030020000000","16003","D","T","RECON_INST_PROP^BALANCE_TYPE","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001259","SPV","030020000000","16002","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001260","ALISRBFSH","030020000000","16002","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001261","ALISMPLCQ","030020000000","16002","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001262","ALILOANCQ","030020000000","16002","C","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001263","SPV","030020000000","16001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001264","ALISRBFSH","030020000000","16001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001265","ALISMPLCQ","030020000000","16001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001266","ALILOANCQ","030020000000","16001","D","T","RECON_INST_PROP","INNERTRANS","竹喧",,"2016-09-13 17:11:44","2016-09-13 17:11:44"
"2016091300001267","ALISRBFSH","100060020004","03004","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001268","ALISRBFSH","100060020004","14002","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001269","ALISMPLCQ","100060020004","03004","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001270","ALISMPLCQ","100060020004","14002","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001271","ALILOANCQ","100060020004","03004","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001272","ALILOANCQ","100060020004","14002","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001273","ALISMPLCQ","100060010005","03005","D","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001274","ALISMPLCQ","100060010005","03005","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001275","ALISMPLCQ","100060010005","03004","D","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001276","ALISMPLCQ","100060010005","03004","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001277","ALILOANCQ","100060010005","03005","D","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001278","ALILOANCQ","100060010005","03005","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001279","ALILOANCQ","100060010005","03004","D","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001280","ALILOANCQ","100060010005","03004","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001281","ALISRBFSH","100060010005","03005","D","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001282","ALISRBFSH","100060010005","03005","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001283","ALISRBFSH","100060010005","03004","D","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001284","ALISRBFSH","100060010005","03004","C","T","RECON_INST_PROP","INNERTRANS","OPERATOR_DAEMON",,"2016-09-13 17:11:52","2016-09-13 17:11:52"
"2016091300001285","3008","060060020000","07007","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:30:13","2016-09-13 20:30:13"
"2016091300001286","3008","060060020000","01003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001287","3008","060060020000","07002","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001288","3008","060060010001","07002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001289","3008","060060010004","07002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001290","3008","060060010001","01003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001291","3008","060060010004","01003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001292","3008","340010010037","16001","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001293","3008","340010010037","16002","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001294","3008","340010010037","16002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001295","3008","340010010037","16003","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001296","3008","340010010037","16003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001297","3008","340010010037","16004","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001298","3008","340010010037","16004","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001299","3008","340010010036","16001","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001300","3008","340010010036","16002","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001301","3008","340010010036","16002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001302","3008","340010010036","16003","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001303","3008","340010010036","16003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001304","3008","340010010036","16004","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001305","3008","340010010036","16004","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001306","3008","340010010035","16001","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001307","3008","340010010035","16002","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001308","3008","340010010035","16002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001309","3008","340010010035","16003","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001310","3008","340010010035","16003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001311","3008","340010010035","16004","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001312","3008","340010010035","16004","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001313","3008","340010010034","16001","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001314","3008","340010010034","16002","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001315","3008","340010010034","16002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001316","3008","340010010034","16003","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001317","3008","340010010034","16003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001318","3008","340010010034","16004","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
